CntA	WP_122063790.1	D9V42_RS05940	GCF_003697915.1	933	0.859	2.624E-305	0	531	532	0
CntA	WP_075777754.1	ssp1_RS00410	GCF_003491325.1	927	0.847	2.950E-303	0	531	532	0
CntA	WP_103212853.1	CD155_RS06575	GCF_002902725.1	918	0.840	4.117E-300	0	531	532	0
CntA	WP_017637777.1	CD121_RS00345	GCF_003970495.1	916	0.832	2.722E-299	0	531	532	0
CntA	WP_001830462.1	FNL83_RS00850	GCF_006742205.1	906	0.827	7.126E-296	0	531	532	0
CntA	WP_070648086.1	CD041_RS10300	GCF_002901705.1	898	0.829	5.294E-293	0	531	532	0
CntA	WP_069995416.1	BJS11_RS04660	GCF_900097965.1	877	0.804	9.314E-286	0	531	532	0
CntA	WP_178795715.1	HYE69_RS08110	GCF_013391405.1	867	0.791	3.335E-282	0	531	532	0
CntA	WP_103207125.1	C7J90_RS03780	GCF_003012915.1	847	0.776	2.277E-275	0	531	532	0
CntA	WP_099089890.1	BTJ66_RS05135	GCF_002614725.1	845	0.778	8.017E-275	0	531	532	0
CntA	WP_037564993.1	CD172_RS06415	GCF_002901865.1	704	0.640	4.727E-226	0	531	532	0
CntA	WP_060830426.1	CD118_RS05655	GCF_002901995.1	702	0.637	2.276E-225	0	531	532	0
CntA	WP_039647239.1	SHYC_RS11365	GCF_000816085.1	699	0.633	2.815E-224	0	531	532	0
CntA	WP_103158720.1	PYW36_RS10780	GCF_029024625.1	697	0.631	1.856E-223	0	531	532	0
CntA	WP_167370969.1	CCE82_RS07340	GCF_900183575.1	693	0.631	3.143E-222	5	531	532	4
CntA	WP_096598140.1	EL101_RS12590	GCF_900636325.1	693	0.633	3.143E-222	0	531	532	1
CntA	WP_162682865.1	GZH82_RS13255	GCF_010365305.1	692	0.633	5.894E-222	5	531	532	6
CntA	WP_019168636.1	CD138_RS05270	GCF_002902385.1	691	0.627	2.072E-221	0	531	532	0
CntA	WP_229292537.1	LN051_RS10970	GCF_020883535.1	690	0.629	3.886E-221	0	531	532	0
CntA	WP_014614880.1	BJK46_RS00445	GCF_001792775.2	690	0.627	5.322E-221	0	531	532	1
CntA	WP_169710792.1	B5P37_RS06440	GCF_002101335.1	671	0.610	1.386E-214	0	531	532	0
CntA	WP_057504678.1	EQ029_RS00420	GCF_006094395.1	165	0.282	1.263E-41	9	517	532	8
CntA	UDI77235.1	HYI43_01210	GCA_020544305.1	165	0.284	1.263E-41	15	526	532	14
CntA	WP_198612298.1	HS848_RS10585	GCF_016238465.1	163	0.277	5.574E-41	9	517	532	8
CntA	WP_126564663.1	E2558_RS08675	GCF_004785665.1	163	0.288	5.574E-41	15	526	532	14
CntA	WP_243603463.1	MT340_RS00415	GCF_022815905.2	163	0.286	7.499E-41	0	517	532	0
CntA	WP_103365686.1	CD127_RS02775	GCF_002902565.1	163	0.297	7.499E-41	15	526	532	14
CntA	WP_103356126.1	CD118_RS01395	GCF_002901995.1	161	0.270	3.301E-40	8	517	532	7
CntA	WP_103328941.1	CD128_RS04900	GCF_002902575.1	158	0.283	1.950E-39	15	526	532	14
CntA	WP_037537548.1	EQ029_RS01080	GCF_006094395.1	158	0.284	3.522E-39	15	526	532	14
CntA	WP_103165556.1	CD147_RS00780	GCF_002902625.1	156	0.275	8.546E-39	6	526	532	5
CntA	WP_070648105.1	CD041_RS10065	GCF_002901705.1	155	0.276	2.784E-38	10	517	532	8
CntA	WP_103365428.1	CD127_RS01050	GCF_002902565.1	154	0.273	3.739E-38	15	517	532	14
CntA	WP_103166622.1	CD147_RS06555	GCF_002902625.1	154	0.269	6.743E-38	12	517	532	11
CntA	WP_103328405.1	CD128_RS01935	GCF_002902575.1	153	0.267	9.055E-38	11	517	532	10
CntA	WP_262605590.1	MUA88_RS00285	GCF_025558425.1	153	0.270	9.055E-38	15	517	532	14
CntA	WP_262559961.1	MUA51_RS00455	GCF_025558585.1	153	0.270	1.216E-37	15	517	532	14
CntA	WP_039984114.1	CD034_RS08415	GCF_002901845.1	153	0.268	1.216E-37	0	526	532	0
CntA	WP_053030179.1	AK212_RS07965	GCF_001224225.1	152	0.270	2.942E-37	15	517	532	14
CntA	WP_107546653.1	ssp1_RS00655	GCF_003491325.1	151	0.274	3.949E-37	8	517	532	7
CntA	WP_053030052.1	AK212_RS07285	GCF_001224225.1	151	0.284	5.300E-37	15	526	532	14
CntA	WP_103286132.1	EL082_RS00620	GCF_900636385.1	150	0.274	9.545E-37	12	517	532	10
CntA	WP_070864780.1	CD041_RS07960	GCF_002901705.1	150	0.281	1.281E-36	15	526	532	14
CntA	WP_103212846.1	CD155_RS06515	GCF_002902725.1	148	0.267	4.149E-36	5	517	532	2
CntA	WP_126564786.1	E2558_RS08010	GCF_004785665.1	148	0.274	5.565E-36	15	517	532	14
CntA	WP_198611754.1	HS848_RS07010	GCF_016238465.1	148	0.271	5.565E-36	6	526	532	5
CntA	UDI77103.1	HYI43_00505	GCA_020544305.1	147	0.286	7.463E-36	0	517	532	0
CntA	WP_123144592.1	CNQ82_RS06505	GCF_003718735.1	119	0.270	1.183E-26	0	512	532	0
CntA	WP_009383523.1	A33S_RS0105000	GCF_000298075.1	115	0.258	2.073E-25	0	512	532	0
CntA	WP_162681111.1	GZH82_RS02195	GCF_010365305.1	111	0.260	2.708E-24	8	446	532	7
CntA	WP_107605679.1	BU038_RS08580	GCF_003043455.1	108	0.253	3.512E-23	0	498	532	0
CntA	WP_057510800.1	CD112_RS10525	GCF_002902285.1	107	0.253	4.667E-23	0	498	532	0
CntA	WP_262558801.1	MUA51_RS06025	GCF_025558585.1	107	0.259	4.667E-23	6	498	532	7
CntA	WP_262605925.1	MUA88_RS05320	GCF_025558425.1	106	0.261	1.095E-22	6	498	532	7
CntA	WP_095105564.1	CKV71_RS07955	GCF_900186985.1	100	0.259	7.687E-21	1	498	532	2
CntA	WP_095116641.1	C7J88_RS01855	GCF_003019275.1	100	0.256	7.687E-21	6	498	532	7
CntA	WP_085237126.1	B5P37_RS04610	GCF_002101335.1	99	0.254	1.353E-20	2	421	532	1
CntA	WP_044360256.1	TP70_RS05790	GCF_000934465.1	99	0.261	1.353E-20	2	499	532	3
CntA	WP_046836433.1	PYW31_RS01440	GCF_029024945.1	96	0.267	9.777E-20	5	412	532	2
CntA	WP_000669653.1	AA076_RS00950	GCF_001027105.1	89	0.238	2.063E-17	5	487	532	3
CntA	WP_103209915.1	C7J90_RS04935	GCF_003012915.1	86	0.255	1.474E-16	10	498	532	7
CntA	WP_096598170.1	EL101_RS02130	GCF_900636325.1	82	0.251	2.437E-15	15	436	532	16
CntA	WP_095115953.1	C7J88_RS10250	GCF_003019275.1	79	0.245	2.291E-14	1	479	532	3
CntA	WP_000516218.1	SAMSHR1132_RS04400	GCF_000236925.1	77	0.237	1.228E-13	0	523	532	0
CntA	WP_262604669.1	MUA88_RS03055	GCF_025558425.1	75	0.244	3.759E-13	1	479	532	3
CntA	WP_262560393.1	MUA51_RS02975	GCF_025558585.1	74	0.244	8.695E-13	1	479	532	3
CntA	WP_207518159.1	J3R86_RS04050	GCF_017357005.1	71	0.236	8.124E-12	5	518	532	4
CntA	WP_059106462.1	APS80_RS01225	GCF_001500315.1	70	0.247	1.074E-11	5	447	532	6
CntA	WP_229292078.1	LN051_RS08325	GCF_020883535.1	70	0.236	1.074E-11	5	476	532	8
CntA	WP_103345756.1	CD172_RS05635	GCF_002901865.1	69	0.247	2.481E-11	15	460	532	1
CntA	WP_180810453.1	FGL66_RS02400	GCF_013463155.1	66	0.269	1.749E-10	9	328	532	0
CntA	WP_057512697.1	ACA31_RS07420	GCF_001431205.1	66	0.256	3.055E-10	5	498	532	4
CntA	WP_103358462.1	CD122_RS07965	GCF_002902145.1	66	0.238	3.055E-10	1	475	532	3
CntA	WP_060803839.1	CD112_RS10475	GCF_002902285.1	64	0.226	9.317E-10	1	483	532	2
CntA	WP_103329751.1	CD128_RS09910	GCF_002902575.1	64	0.239	1.231E-09	0	478	532	0
CntA	WP_228512597.1	PYW36_RS08530	GCF_029024625.1	63	0.234	2.150E-09	11	460	532	0
CntA	WP_103373328.1	IEU88_RS09540	GCF_014635045.1	63	0.248	2.150E-09	5	476	532	4
CntA	WP_009383516.1	A33S_RS0105030	GCF_000298075.1	63	0.232	2.150E-09	15	518	532	16
CntA	WP_243589731.1	MT340_RS09480	GCF_022815905.2	62	0.234	3.753E-09	10	458	532	11
CntA	WP_058625861.1	BTM19_RS09850	GCF_002732165.1	62	0.255	4.959E-09	5	476	532	4
CntA	WP_126565241.1	E2558_RS01585	GCF_004785665.1	61	0.238	6.552E-09	0	478	532	0
CntA	WP_103388128.1	CD036_RS05320	GCF_002902345.1	60	0.237	1.996E-08	5	483	532	4
CntA	WP_017722308.1	F512_RS0101670	GCF_000338275.1	59	0.263	3.483E-08	2	331	532	1
CntA	WP_009383517.1	A33S_RS0105025	GCF_000298075.1	59	0.275	3.483E-08	15	381	532	14
CntA	WP_195721159.1	ISP02_RS08605	GCF_015594545.1	59	0.221	4.601E-08	2	490	532	5
CntA	WP_198618063.1	HHH54_RS06645	GCF_016238445.1	57	0.233	1.061E-07	5	460	532	7
CntA	WP_240622328.1	C7J90_RS06670	GCF_003012915.1	57	0.221	1.401E-07	11	496	532	4
CntA	WP_002465602.1	EL082_RS08870	GCF_900636385.1	57	0.221	1.401E-07	0	479	532	0
CntA	WP_122063426.1	D9V42_RS04705	GCF_003697915.1	57	0.283	1.850E-07	5	226	532	4
CntA	WP_103296127.1	C7J89_RS11040	GCF_003019255.1	57	0.233	1.850E-07	5	498	532	4
CntA	WP_103366247.1	CD127_RS07130	GCF_002902565.1	57	0.273	1.850E-07	2	226	532	1
CntA	WP_053029725.1	AK212_RS05905	GCF_001224225.1	56	0.243	2.444E-07	0	361	532	0
CntA	WP_060830523.1	CD118_RS02240	GCF_002901995.1	56	0.244	3.228E-07	15	460	532	7
CntA	WP_039067767.1	J5E45_RS11990	GCF_017583065.1	56	0.279	3.228E-07	5	226	532	4
CntA	WP_103166355.1	CD147_RS05085	GCF_002902625.1	56	0.273	3.228E-07	2	226	532	1
CntA	WP_011303488.1	SSP_RS08995	GCF_000010125.1	55	0.281	7.436E-07	0	274	532	0
CntA	WP_075778089.1	ssp1_RS08750	GCF_003491325.1	55	0.225	7.436E-07	0	479	532	0
CntA	WP_239231129.1	MHZ36_RS08855	GCF_022346615.1	55	0.233	7.436E-07	2	462	532	1
CntA	WP_099090095.1	BTJ66_RS06160	GCF_002614725.1	54	0.273	9.821E-07	0	226	532	0
CntA	WP_042739810.1	SH09_RS11600	GCF_000875895.1	53	0.270	1.713E-06	2	233	532	1
CntA	WP_198611049.1	HS848_RS01840	GCF_016238465.1	53	0.272	1.713E-06	5	226	532	4
CntA	WP_000197019.1	AA076_RS04850	GCF_001027105.1	53	0.229	2.262E-06	9	487	532	9
CntA	WP_046465150.1	PYW44_RS09195	GCF_029024965.1	53	0.241	2.987E-06	5	331	532	4
CntA	WP_046837360.1	PYW31_RS09390	GCF_029024945.1	53	0.237	2.987E-06	5	498	532	4
CntA	WP_069818033.1	AST02_RS12345	GCF_001747895.1	52	0.227	3.945E-06	5	483	532	4
CntA	WP_069994927.1	BJS11_RS06435	GCF_900097965.1	52	0.279	3.945E-06	5	226	532	4
CntA	WP_064209429.1	CD150_RS07970	GCF_002902235.1	51	0.230	1.199E-05	2	498	532	1
CntA	WP_040030145.1	CD032_RS06085	GCF_002902365.1	51	0.229	1.199E-05	2	476	532	1
CntA	WP_277581451.1	M4L39_RS07335	GCF_029531845.1	50	0.246	1.584E-05	5	308	532	4
CntA	WP_193576849.1	ML436_RS09945	GCF_022493055.1	49	0.238	2.761E-05	9	447	532	9
CntA	WP_047551208.1	CD116_RS03350	GCF_002902405.1	49	0.240	2.761E-05	1	447	532	2
CntA	WP_047551217.1	CD116_RS03325	GCF_002902405.1	49	0.229	3.646E-05	15	496	532	16
CntA	WP_000197105.1	SAMSHR1132_RS04395	GCF_000236925.1	49	0.237	4.813E-05	1	447	532	2
CntA	WP_095092615.1	CD113_RS05745	GCF_002902085.1	45	0.266	5.864E-04	5	226	532	3
FhuD1	WP_000825510.1	AA076_RS10170	GCF_001027105.1	616	1.00	4.700E-200	0	302	303	0
FhuD1	WP_047550527.1	CD116_RS04540	GCF_002902405.1	602	0.973	3.980E-195	0	301	303	0
FhuD1	WP_031922544.1	ssp1_RS09350	GCF_003491325.1	600	0.970	1.925E-194	0	301	303	0
FhuD1	WP_039647256.1	SHYC_RS11410	GCF_000816085.1	457	0.728	9.051E-145	0	301	303	0
FhuD1	WP_178796067.1	HYE69_RS09095	GCF_013391405.1	383	0.619	2.448E-119	0	301	303	0
FhuD1	WP_239228933.1	MHZ36_RS00570	GCF_022346615.1	360	0.588	3.869E-111	0	301	303	0
FhuD1	WP_251517921.1	NGI30_RS01755	GCF_943737015.1	276	0.465	3.330E-82	0	299	303	0
FhuD1	WP_103212312.1	CD155_RS01280	GCF_002902725.1	273	0.461	2.996E-81	0	302	303	0
FhuD1	WP_069995211.1	BJS11_RS05335	GCF_900097965.1	271	0.447	1.969E-80	0	301	303	0
FhuD1	WP_011302563.1	SSP_RS03035	GCF_000010125.1	269	0.449	1.294E-79	0	300	303	0
FhuD1	WP_002432640.1	CD038_RS04675	GCF_002902325.1	267	0.440	4.538E-79	0	302	303	0
FhuD1	WP_107555557.1	D9V42_RS10820	GCF_003697915.1	267	0.455	6.210E-79	0	301	303	0
FhuD1	WP_042739119.1	SH09_RS07980	GCF_000875895.1	266	0.455	8.499E-79	0	299	303	0
FhuD1	WP_126567517.1	CD121_RS04520	GCF_003970495.1	266	0.444	8.499E-79	0	302	303	0
FhuD1	WP_178792845.1	HYE69_RS00355	GCF_013391405.1	266	0.450	1.163E-78	0	299	303	0
FhuD1	WP_099089692.1	BTJ66_RS04045	GCF_002614725.1	265	0.447	1.592E-78	0	299	303	0
FhuD1	WP_029378483.1	BTM19_RS09170	GCF_002732165.1	264	0.452	4.079E-78	0	301	303	0
FhuD1	WP_017722885.1	F512_RS0104605	GCF_000338275.1	264	0.447	5.582E-78	0	300	303	0
FhuD1	WP_046835704.1	PYW31_RS03050	GCF_029024945.1	263	0.449	1.045E-77	0	301	303	0
FhuD1	WP_057513198.1	ACA31_RS10105	GCF_001431205.1	262	0.443	2.679E-77	0	300	303	0
FhuD1	WP_277581726.1	M4L39_RS09065	GCF_029531845.1	262	0.439	2.679E-77	0	300	303	0
FhuD1	WP_039068040.1	J5E45_RS09155	GCF_017583065.1	260	0.442	1.285E-76	0	301	303	0
FhuD1	WP_207517167.1	J3R86_RS10100	GCF_017357005.1	258	0.424	6.165E-76	0	299	303	0
FhuD1	WP_002461833.1	CD113_RS04990	GCF_002902085.1	258	0.427	8.436E-76	0	299	303	0
FhuD1	WP_046465853.1	AST02_RS09435	GCF_001747895.1	256	0.427	2.957E-75	0	300	303	0
FhuD1	WP_239229019.1	MHZ36_RS00950	GCF_022346615.1	255	0.422	5.536E-75	0	301	303	0
FhuD1	WP_239229538.1	MHZ36_RS03015	GCF_022346615.1	255	0.425	5.536E-75	0	299	303	0
FhuD1	WP_103365412.1	CD127_RS00935	GCF_002902565.1	255	0.426	5.536E-75	0	299	303	0
FhuD1	WP_002506928.1	PYW44_RS03385	GCF_029024965.1	255	0.427	7.575E-75	0	300	303	0
FhuD1	WP_103329069.1	CD128_RS05680	GCF_002902575.1	255	0.436	7.575E-75	0	299	303	0
FhuD1	WP_126565835.1	E2558_RS07170	GCF_004785665.1	255	0.426	7.575E-75	0	299	303	0
FhuD1	WP_000735045.1	SAMSHR1132_RS11230	GCF_000236925.1	254	0.427	1.036E-74	0	299	303	0
FhuD1	WP_103161417.1	CD150_RS05645	GCF_002902235.1	254	0.422	1.036E-74	0	299	303	0
FhuD1	WP_015364782.1	EL082_RS02955	GCF_900636385.1	254	0.431	1.418E-74	0	302	303	0
FhuD1	WP_262853546.1	N9R04_RS00505	GCF_025519785.1	254	0.418	1.940E-74	0	299	303	0
FhuD1	WP_002479617.1	CD112_RS01175	GCF_002902285.1	253	0.430	2.655E-74	0	298	303	0
FhuD1	WP_000735038.1	AA076_RS11645	GCF_001027105.1	253	0.424	3.632E-74	0	299	303	0
FhuD1	WP_047529663.1	CD116_RS01620	GCF_002902405.1	250	0.424	2.382E-73	0	299	303	0
FhuD1	WP_047132222.1	A4G25_RS11235	GCF_001618885.1	250	0.419	2.382E-73	0	299	303	0
FhuD1	WP_118828112.1	ssp1_RS03135	GCF_003491325.1	250	0.424	3.260E-73	0	300	303	0
FhuD1	WP_103372507.1	IEU88_RS00485	GCF_014635045.1	250	0.414	4.460E-73	0	300	303	0
FhuD1	WP_243603583.1	MT340_RS03270	GCF_022815905.2	249	0.419	6.101E-73	0	299	303	0
FhuD1	WP_193575757.1	ML436_RS11605	GCF_022493055.1	248	0.424	1.142E-72	0	299	303	0
FhuD1	WP_019468105.1	CD032_RS01410	GCF_002902365.1	248	0.432	1.142E-72	0	299	303	0
FhuD1	WP_107605900.1	BU038_RS09920	GCF_003043455.1	248	0.422	1.142E-72	0	297	303	0
FhuD1	WP_059107537.1	APS80_RS06870	GCF_001500315.1	248	0.418	1.142E-72	0	301	303	0
FhuD1	WP_046836982.1	PYW31_RS12570	GCF_029024945.1	248	0.405	1.562E-72	0	299	303	0
FhuD1	WP_053028587.1	AK212_RS00495	GCF_001224225.1	248	0.429	1.562E-72	0	299	303	0
FhuD1	WP_015901019.1	DYE31_RS03440	GCF_900458435.1	248	0.413	2.137E-72	0	299	303	0
FhuD1	WP_011275091.1	EQ029_RS03300	GCF_006094395.1	248	0.429	2.137E-72	0	299	303	0
FhuD1	WP_103167532.1	CD147_RS11170	GCF_002902625.1	247	0.411	2.924E-72	0	299	303	0
FhuD1	WP_123145261.1	CNQ82_RS10905	GCF_003718735.1	247	0.413	4.000E-72	0	299	303	0
FhuD1	WP_103371768.1	CD039_RS07380	GCF_002902305.1	246	0.404	5.473E-72	0	299	303	0
FhuD1	WP_208181734.1	J5E45_RS05200	GCF_017583065.1	245	0.408	1.917E-71	0	299	303	0
FhuD1	WP_268210534.1	NW127_RS00735	GCF_026659735.1	245	0.407	1.917E-71	0	299	303	0
FhuD1	UDI77685.1	HYI43_03620	GCA_020544305.1	245	0.425	1.917E-71	0	299	303	0
FhuD1	WP_049407600.1	CD126_RS06450	GCF_002902685.1	244	0.404	4.907E-71	0	299	303	0
FhuD1	WP_195720169.1	ISP02_RS02875	GCF_015594545.1	244	0.419	4.907E-71	0	301	303	0
FhuD1	WP_262588399.1	MUA90_RS03630	GCF_025561445.1	244	0.419	4.907E-71	0	299	303	0
FhuD1	WP_103388510.1	CD036_RS09405	GCF_002902345.1	243	0.394	1.256E-70	0	300	303	0
FhuD1	WP_198612086.1	HS848_RS09130	GCF_016238465.1	243	0.405	1.256E-70	0	299	303	0
FhuD1	WP_042737704.1	SH09_RS00755	GCF_000875895.1	242	0.409	2.351E-70	0	301	303	0
FhuD1	WP_002478811.1	CD041_RS07410	GCF_002901705.1	242	0.423	2.351E-70	0	300	303	0
FhuD1	WP_048793007.1	ISP08_RS03310	GCF_015775975.1	241	0.413	4.399E-70	0	301	303	0
FhuD1	WP_107556281.1	D9V42_RS05415	GCF_003697915.1	236	0.398	2.581E-68	0	299	303	0
FhuD1	WP_268210797.1	NW127_RS03455	GCF_026659735.1	235	0.409	3.530E-68	0	301	303	0
FhuD1	WP_103372037.1	CD039_RS09075	GCF_002902305.1	235	0.409	3.530E-68	0	301	303	0
FhuD1	WP_017723651.1	F512_RS0108590	GCF_000338275.1	235	0.398	6.603E-68	0	299	303	0
FhuD1	WP_180809329.1	FGL66_RS08205	GCF_013463155.1	234	0.419	1.235E-67	0	301	303	0
FhuD1	WP_029378724.1	BTM19_RS04275	GCF_002732165.1	233	0.388	2.311E-67	0	299	303	0
FhuD1	WP_103370061.1	CD126_RS03875	GCF_002902685.1	233	0.406	2.311E-67	0	301	303	0
FhuD1	WP_218642775.1	HYE69_RS09120	GCF_013391405.1	232	0.400	5.911E-67	2	299	303	5
FhuD1	WP_057511422.1	ACA31_RS00425	GCF_001431205.1	231	0.395	8.084E-67	0	299	303	0
FhuD1	WP_195721233.1	ISP02_RS08990	GCF_015594545.1	231	0.403	1.106E-66	0	300	303	0
FhuD1	WP_103207973.1	C7J90_RS05675	GCF_003012915.1	231	0.388	1.512E-66	0	300	303	0
FhuD1	WP_069814954.1	AST02_RS00555	GCF_001747895.1	230	0.404	2.068E-66	0	300	303	0
FhuD1	WP_086428155.1	CCE82_RS04070	GCF_900183575.1	227	0.394	3.459E-65	0	299	303	0
FhuD1	WP_002511560.1	PYW44_RS01765	GCF_029024965.1	226	0.406	8.845E-65	0	300	303	0
FhuD1	WP_048793827.1	ISP08_RS02085	GCF_015775975.1	225	0.392	1.654E-64	0	299	303	0
FhuD1	WP_037574859.1	PYW36_RS02645	GCF_029024625.1	225	0.411	1.654E-64	11	299	303	11
FhuD1	WP_016426309.1	JM183_RS02860	GCF_900458895.1	225	0.401	1.654E-64	0	299	303	0
FhuD1	WP_002506165.1	PYW44_RS12885	GCF_029024965.1	224	0.398	2.261E-64	0	300	303	0
FhuD1	WP_178795472.1	HYE69_RS07315	GCF_013391405.1	224	0.394	4.228E-64	0	300	303	0
FhuD1	WP_103295565.1	C7J89_RS03335	GCF_003019255.1	223	0.392	5.782E-64	0	299	303	0
FhuD1	WP_029378150.1	BTM19_RS05755	GCF_002732165.1	223	0.401	7.905E-64	0	299	303	0
FhuD1	WP_103356285.1	CD118_RS03740	GCF_002901995.1	223	0.398	7.905E-64	0	299	303	0
